Statistic Label,Year,Region,UNIT,VALUE,Adjusted Value
Forage Plants - Consumption,2017,Eastern and Midland,Euro Million,305.2189526,351.63473801843327
Forage Plants - Consumption,2017,Dublin and Mid-East,Euro Million,172.8450852,199.13028248847928
Forage Plants - Consumption,2017,Midland,Euro Million,132.3738674,152.50445552995393
Forage Plants - Consumption,2018,State,Euro Million,1331.568325,1518.321921322691
Forage Plants - Consumption,2018,Northern and Western,Euro Million,309.4461,352.84618015963514
Forage Plants - Consumption,2018,Border,Euro Million,138.1270699,157.4995095781072
Forage Plants - Consumption,2018,West,Euro Million,171.3190301,195.34667058152792
Forage Plants - Consumption,2018,Southern,Euro Million,676.9782721,771.9250537058153
Forage Plants - Consumption,2018,Mid-West,Euro Million,222.9372418,254.2043806157355
Forage Plants - Consumption,2018,South-East,Euro Million,206.2846323,235.2162283922463
Forage Plants - Consumption,2018,South-West,Euro Million,247.7563981,282.5044448118586
Forage Plants - Consumption,2018,Eastern and Midland,Euro Million,345.1439527,393.55068722919043
Forage Plants - Consumption,2018,Dublin and Mid-East,Euro Million,191.9492416,218.87028688711516
Forage Plants - Consumption,2018,Midland,Euro Million,153.1947112,174.68040045610033
Forage Plants - Consumption,2019,State,Euro Million,1031.676049,1164.41991986456
Forage Plants - Consumption,2019,Northern and Western,Euro Million,244.4774828,275.93395349887135
Forage Plants - Consumption,2019,Border,Euro Million,108.7450377,122.73706286681717
Forage Plants - Consumption,2019,West,Euro Million,135.7324451,153.1968906320542
Forage Plants - Consumption,2019,Southern,Euro Million,532.8735553,601.4374213318285
Forage Plants - Consumption,2019,Mid-West,Euro Million,177.4658873,200.30009853273137
Forage Plants - Consumption,2019,South-East,Euro Million,155.0195687,174.9656531602709
Forage Plants - Consumption,2019,South-West,Euro Million,200.3880994,226.171669751693
Forage Plants - Consumption,2019,Eastern and Midland,Euro Million,254.3250111,287.0485452595937
Forage Plants - Consumption,2019,Dublin and Mid-East,Euro Million,137.6877827,155.40381794582396
Forage Plants - Consumption,2019,Midland,Euro Million,116.6372285,131.6447274266366
Forage Plants - Consumption,2020,State,Euro Million,1134.443665,1271.7978307174888
Forage Plants - Consumption,2020,Northern and Western,Euro Million,298.2897353,334.4055328475336
Forage Plants - Consumption,2020,Border,Euro Million,136.0845324,152.56113497757846
Forage Plants - Consumption,2020,West,Euro Million,162.2052029,181.84439786995512
Forage Plants - Consumption,2020,Southern,Euro Million,561.4773312,629.4588914798205
Forage Plants - Consumption,2020,Mid-West,Euro Million,181.0931059,203.0191770179372
Forage Plants - Consumption,2020,South-East,Euro Million,175.33427,196.56308295964124
Forage Plants - Consumption,2020,South-West,Euro Million,205.0499553,229.87663150224213
Forage Plants - Consumption,2020,Eastern and Midland,Euro Million,274.6765982,307.9334060538116
Forage Plants - Consumption,2020,Dublin and Mid-East,Euro Million,152.957128,171.476600896861
Forage Plants - Consumption,2020,Midland,Euro Million,121.7194702,136.45680515695068
Forage Plants - Consumption,2021,State,Euro Million,1108.889436,1211.9010229508197
Forage Plants - Consumption,2021,Northern and Western,Euro Million,274.7024334,300.22123868852464
Forage Plants - Consumption,2021,Border,Euro Million,121.1539895,132.40873169398907
Forage Plants - Consumption,2021,West,Euro Million,153.5484439,167.81250699453554
Forage Plants - Consumption,2021,Southern,Euro Million,555.7440969,607.3705977049182
Forage Plants - Consumption,2021,Mid-West,Euro Million,176.1049129,192.4643856830601
Forage Plants - Consumption,2021,South-East,Euro Million,183.8935193,200.97652382513664
Forage Plants - Consumption,2021,South-West,Euro Million,195.7456646,213.9296880874317
Forage Plants - Consumption,2021,Eastern and Midland,Euro Million,278.4429059,304.30918677595633
Forage Plants - Consumption,2021,Dublin and Mid-East,Euro Million,163.3593299,178.53478677595632
Forage Plants - Consumption,2021,Midland,Euro Million,115.083576,125.7744
Forage Plants - Consumption,2022,State,Euro Million,1301.103409,1341.3437206185565
Forage Plants - Consumption,2022,Northern and Western,Euro Million,341.2004633,351.7530549484536
Forage Plants - Consumption,2022,Border,Euro Million,165.188549,170.29747319587628
Forage Plants - Consumption,2022,West,Euro Million,176.0119143,181.4555817525773
Forage Plants - Consumption,2022,Southern,Euro Million,639.2979363,659.0700374226803
Forage Plants - Consumption,2022,Mid-West,Euro Million,181.1060397,186.70725742268039
Forage Plants - Consumption,2022,South-East,Euro Million,200.567553,206.77067319587627
Forage Plants - Consumption,2022,South-West,Euro Million,257.6243436,265.59210680412366
Forage Plants - Consumption,2022,Eastern and Midland,Euro Million,320.6050097,330.52062855670096
Forage Plants - Consumption,2022,Dublin and Mid-East,Euro Million,192.5584091,198.51382381443298
Forage Plants - Consumption,2022,Midland,Euro Million,128.0466006,132.00680474226803
Contract Work - Expenditure,2010,State,Euro Million,319.2,388.3211678832117
Contract Work - Expenditure,2010,Northern and Western,Euro Million,65.1,79.1970802919708
Contract Work - Expenditure,2010,Border,Euro Million,31.5,38.32116788321168
Contract Work - Expenditure,2010,West,Euro Million,33.6,40.87591240875913
Contract Work - Expenditure,2010,Southern,Euro Million,177.4,215.81508515815088
Contract Work - Expenditure,2010,Mid-West,Euro Million,56.8,69.09975669099757
Contract Work - Expenditure,2010,South-East,Euro Million,49.8,60.583941605839414
Contract Work - Expenditure,2010,South-West,Euro Million,70.8,86.13138686131387
Contract Work - Expenditure,2010,Eastern and Midland,Euro Million,76.7,93.30900243309003
Contract Work - Expenditure,2010,Dublin and Mid-East,Euro Million,44.9,54.62287104622871
Contract Work - Expenditure,2010,Midland,Euro Million,31.8,38.68613138686132
Contract Work - Expenditure,2011,State,Euro Million,335.4,396.9230769230769
Contract Work - Expenditure,2011,Northern and Western,Euro Million,66.3,78.46153846153847
Contract Work - Expenditure,2011,Border,Euro Million,28.7,33.96449704142012
Contract Work - Expenditure,2011,West,Euro Million,37.6,44.49704142011835
Contract Work - Expenditure,2011,Southern,Euro Million,188.7,223.31360946745562
Contract Work - Expenditure,2011,Mid-West,Euro Million,65.0,76.92307692307692
Contract Work - Expenditure,2011,South-East,Euro Million,56.8,67.2189349112426
Contract Work - Expenditure,2011,South-West,Euro Million,66.9,79.1715976331361
Contract Work - Expenditure,2011,Eastern and Midland,Euro Million,80.4,95.14792899408285
Contract Work - Expenditure,2011,Dublin and Mid-East,Euro Million,47.8,56.5680473372781
Contract Work - Expenditure,2011,Midland,Euro Million,32.6,38.57988165680474
Contract Work - Expenditure,2012,State,Euro Million,323.8,380.4935370152762
Contract Work - Expenditure,2012,Northern and Western,Euro Million,72.1,84.72385428907168
Contract Work - Expenditure,2012,Border,Euro Million,33.1,38.895417156286726
Contract Work - Expenditure,2012,West,Euro Million,39.0,45.82843713278496
Contract Work - Expenditure,2012,Southern,Euro Million,180.3,211.86839012925975
Contract Work - Expenditure,2012,Mid-West,Euro Million,62.2,73.09048178613398
Contract Work - Expenditure,2012,South-East,Euro Million,50.7,59.576968272620455
Contract Work - Expenditure,2012,South-West,Euro Million,67.4,79.20094007050531
Contract Work - Expenditure,2012,Eastern and Midland,Euro Million,71.5,84.01880141010577
Contract Work - Expenditure,2012,Dublin and Mid-East,Euro Million,41.1,48.296122209165695
Contract Work - Expenditure,2012,Midland,Euro Million,30.4,35.72267920094007
Contract Work - Expenditure,2013,State,Euro Million,365.8,428.3372365339578
Contract Work - Expenditure,2013,Northern and Western,Euro Million,75.9,88.87587822014052
Contract Work - Expenditure,2013,Border,Euro Million,33.5,39.2271662763466
Contract Work - Expenditure,2013,West,Euro Million,42.4,49.648711943793906
Contract Work - Expenditure,2013,Southern,Euro Million,212.4,248.71194379391102
Contract Work - Expenditure,2013,Mid-West,Euro Million,71.4,83.60655737704919
Contract Work - Expenditure,2013,South-East,Euro Million,57.1,66.86182669789227
Contract Work - Expenditure,2013,South-West,Euro Million,83.9,98.24355971896956
Contract Work - Expenditure,2013,Eastern and Midland,Euro Million,77.5,90.74941451990632
Contract Work - Expenditure,2013,Dublin and Mid-East,Euro Million,43.8,51.28805620608899
Contract Work - Expenditure,2013,Midland,Euro Million,33.7,39.461358313817335
Contract Work - Expenditure,2014,State,Euro Million,358.7,418.55309218203035
Contract Work - Expenditure,2014,Northern and Western,Euro Million,81.5,95.09918319719954
Contract Work - Expenditure,2014,Border,Euro Million,37.0,43.17386231038506
Contract Work - Expenditure,2014,West,Euro Million,44.5,51.92532088681447
Contract Work - Expenditure,2014,Southern,Euro Million,198.4,231.50525087514586
Contract Work - Expenditure,2014,Mid-West,Euro Million,60.8,70.94515752625438
Contract Work - Expenditure,2014,South-East,Euro Million,66.7,77.82963827304552
Contract Work - Expenditure,2014,South-West,Euro Million,71.0,82.84714119019837
Contract Work - Expenditure,2014,Eastern and Midland,Euro Million,78.9,92.06534422403735
Contract Work - Expenditure,2014,Dublin and Mid-East,Euro Million,45.5,53.09218203033839
Contract Work - Expenditure,2014,Midland,Euro Million,33.4,38.97316219369895
Contract Work - Expenditure,2015,State,Euro Million,348.0,407.0175438596491
Contract Work - Expenditure,2015,Northern and Western,Euro Million,74.0,86.54970760233918
Contract Work - Expenditure,2015,Border,Euro Million,34.7,40.58479532163743
Contract Work - Expenditure,2015,West,Euro Million,39.4,46.081871345029235
Contract Work - Expenditure,2015,Southern,Euro Million,199.4,233.21637426900585
Contract Work - Expenditure,2015,Mid-West,Euro Million,63.8,74.61988304093566
Contract Work - Expenditure,2015,South-East,Euro Million,64.7,75.67251461988305
Contract Work - Expenditure,2015,South-West,Euro Million,71.0,83.04093567251462
Contract Work - Expenditure,2015,Eastern and Midland,Euro Million,74.5,87.1345029239766
Contract Work - Expenditure,2015,Dublin and Mid-East,Euro Million,43.0,50.29239766081871
Contract Work - Expenditure,2015,Midland,Euro Million,31.6,36.95906432748538
Contract Work - Expenditure,2016,State,Euro Million,371.7,433.2167832167832
Contract Work - Expenditure,2016,Northern and Western,Euro Million,86.2,100.46620046620048
Contract Work - Expenditure,2016,Border,Euro Million,38.7,45.104895104895114
Contract Work - Expenditure,2016,West,Euro Million,47.5,55.36130536130536
Contract Work - Expenditure,2016,Southern,Euro Million,199.4,232.40093240093242
Contract Work - Expenditure,2016,Mid-West,Euro Million,66.6,77.62237762237761
Contract Work - Expenditure,2016,South-East,Euro Million,61.7,71.91142191142193
Contract Work - Expenditure,2016,South-West,Euro Million,71.1,82.86713286713287
Contract Work - Expenditure,2016,Eastern and Midland,Euro Million,86.1,100.34965034965035
Contract Work - Expenditure,2016,Dublin and Mid-East,Euro Million,51.6,60.13986013986015
Contract Work - Expenditure,2016,Midland,Euro Million,34.5,40.209790209790214
Contract Work - Expenditure,2017,State,Euro Million,375.7040065,432.83871716589863
Contract Work - Expenditure,2017,Northern and Western,Euro Million,95.17601673,109.64978885944701
Contract Work - Expenditure,2017,Border,Euro Million,46.99356171,54.1400480529954
Contract Work - Expenditure,2017,West,Euro Million,48.18245502,55.50974080645162
Contract Work - Expenditure,2017,Southern,Euro Million,194.4249968,223.99193179723505
Contract Work - Expenditure,2017,Mid-West,Euro Million,64.65963101,74.49266245391706
Contract Work - Expenditure,2017,South-East,Euro Million,54.96455259,63.32321726958526
Contract Work - Expenditure,2017,South-West,Euro Million,74.80081318,86.17605205069125
Contract Work - Expenditure,2017,Eastern and Midland,Euro Million,86.10299295,99.19699648617512
Contract Work - Expenditure,2017,Dublin and Mid-East,Euro Million,47.41546253,54.62610890552996
Contract Work - Expenditure,2017,Midland,Euro Million,38.68753041,44.57088756912443
Contract Work - Expenditure,2018,State,Euro Million,443.965729,506.23230216647664
Contract Work - Expenditure,2018,Northern and Western,Euro Million,115.6601742,131.8816125427594
Contract Work - Expenditure,2018,Border,Euro Million,57.34862904,65.39182330672747
Contract Work - Expenditure,2018,West,Euro Million,58.31154521,66.48978929304447
Contract Work - Expenditure,2018,Southern,Euro Million,230.9102172,263.2955726339795
Contract Work - Expenditure,2018,Mid-West,Euro Million,73.58602598,83.9065290535918
Contract Work - Expenditure,2018,South-East,Euro Million,62.05000435,70.75257052451539
Contract Work - Expenditure,2018,South-West,Euro Million,95.27418691,108.63647310148232
Contract Work - Expenditure,2018,Eastern and Midland,Euro Million,97.39533752,111.05511689851767
Contract Work - Expenditure,2018,Dublin and Mid-East,Euro Million,54.33659101,61.95734436716077
Contract Work - Expenditure,2018,Midland,Euro Million,43.05874651,49.097772531356895
Contract Work - Expenditure,2019,State,Euro Million,443.9723853,501.09750033860047
Contract Work - Expenditure,2019,Northern and Western,Euro Million,108.0697879,121.97492990970655
Contract Work - Expenditure,2019,Border,Euro Million,53.13751155,59.97461800225734
Contract Work - Expenditure,2019,West,Euro Million,54.93227637,62.000311930022576
Contract Work - Expenditure,2019,Southern,Euro Million,233.771497,263.8504480812641
Contract Work - Expenditure,2019,Mid-West,Euro Million,76.06320131,85.85011434537246
Contract Work - Expenditure,2019,South-East,Euro Million,68.01001677,76.76074127539503
Contract Work - Expenditure,2019,South-West,Euro Million,89.69827897,101.23959251693003
Contract Work - Expenditure,2019,Eastern and Midland,Euro Million,102.1311003,115.27212223476299
Contract Work - Expenditure,2019,Dublin and Mid-East,Euro Million,55.99537455,63.20019700902935
Contract Work - Expenditure,2019,Midland,Euro Million,46.13572575,52.07192522573364
Contract Work - Expenditure,2020,State,Euro Million,430.7813202,482.9386997757847
Contract Work - Expenditure,2020,Northern and Western,Euro Million,92.7552993,103.9857615470852
Contract Work - Expenditure,2020,Border,Euro Million,48.09659039,53.91994438340807
Contract Work - Expenditure,2020,West,Euro Million,44.65870891,50.065817163677124
Contract Work - Expenditure,2020,Southern,Euro Million,238.2809672,267.13112914798205
Contract Work - Expenditure,2020,Mid-West,Euro Million,76.47578855,85.7351889573991
Contract Work - Expenditure,2020,South-East,Euro Million,69.68549945,78.12275723094169
Contract Work - Expenditure,2020,South-West,Euro Million,92.11967924,103.2731830044843
Contract Work - Expenditure,2020,Eastern and Midland,Euro Million,99.74505367,111.8218090470852
Contract Work - Expenditure,2020,Dublin and Mid-East,Euro Million,53.93575226,60.46608997757847
Contract Work - Expenditure,2020,Midland,Euro Million,45.80930141,51.355719069506726
Contract Work - Expenditure,2021,State,Euro Million,464.3954285,507.535987431694
Contract Work - Expenditure,2021,Northern and Western,Euro Million,110.6426627,120.92094284153006
Contract Work - Expenditure,2021,Border,Euro Million,52.32321806,57.18384487431695
Contract Work - Expenditure,2021,West,Euro Million,58.31944462,63.737097945355195
Contract Work - Expenditure,2021,Southern,Euro Million,249.2728137,272.42930459016395
Contract Work - Expenditure,2021,Mid-West,Euro Million,83.63598287,91.40544575956285
