,Statistic Label,Year,Region,UNIT,VALUE,Adjusted Value
1758,Forage Plants - Output,2013,Dublin and Mid-East,Euro Million,168.9,197.7751756440281
1759,Forage Plants - Output,2013,Midland,Euro Million,137.6,161.12412177985948
1760,Forage Plants - Output,2014,State,Euro Million,1041.8,1215.6359393232206
1761,Forage Plants - Output,2014,Northern and Western,Euro Million,256.8,299.6499416569428
1762,Forage Plants - Output,2014,Border,Euro Million,117.0,136.52275379229872
1763,Forage Plants - Output,2014,West,Euro Million,139.7,163.0105017502917
1764,Forage Plants - Output,2014,Southern,Euro Million,524.2,611.6686114352393
1765,Forage Plants - Output,2014,Mid-West,Euro Million,167.9,195.9159859976663
1766,Forage Plants - Output,2014,South-East,Euro Million,162.7,189.8483080513419
1767,Forage Plants - Output,2014,South-West,Euro Million,193.6,225.90431738623104
1768,Forage Plants - Output,2014,Eastern and Midland,Euro Million,260.9,304.43407234539086
1769,Forage Plants - Output,2014,Dublin and Mid-East,Euro Million,147.8,172.4620770128355
1770,Forage Plants - Output,2014,Midland,Euro Million,113.1,131.97199533255542
1771,Forage Plants - Output,2015,State,Euro Million,1004.0,1174.2690058479532
1772,Forage Plants - Output,2015,Northern and Western,Euro Million,247.5,289.4736842105263
1773,Forage Plants - Output,2015,Border,Euro Million,119.3,139.53216374269005
1774,Forage Plants - Output,2015,West,Euro Million,128.1,149.82456140350877
1775,Forage Plants - Output,2015,Southern,Euro Million,499.0,583.625730994152
1776,Forage Plants - Output,2015,Mid-West,Euro Million,160.0,187.13450292397658
1777,Forage Plants - Output,2015,South-East,Euro Million,154.1,180.23391812865495
1778,Forage Plants - Output,2015,South-West,Euro Million,185.0,216.37426900584794
1779,Forage Plants - Output,2015,Eastern and Midland,Euro Million,257.5,301.16959064327483
1780,Forage Plants - Output,2015,Dublin and Mid-East,Euro Million,148.7,173.91812865497073
1781,Forage Plants - Output,2015,Midland,Euro Million,108.9,127.36842105263158
1782,Forage Plants - Output,2016,State,Euro Million,1049.4,1223.0769230769233
1783,Forage Plants - Output,2016,Northern and Western,Euro Million,246.7,287.52913752913753
1784,Forage Plants - Output,2016,Border,Euro Million,111.3,129.72027972027973
1785,Forage Plants - Output,2016,West,Euro Million,135.3,157.6923076923077
1786,Forage Plants - Output,2016,Southern,Euro Million,535.4,624.009324009324
1787,Forage Plants - Output,2016,Mid-West,Euro Million,172.2,200.6993006993007
1788,Forage Plants - Output,2016,South-East,Euro Million,165.6,193.006993006993
1789,Forage Plants - Output,2016,South-West,Euro Million,197.6,230.3030303030303
1790,Forage Plants - Output,2016,Eastern and Midland,Euro Million,267.3,311.53846153846155
1791,Forage Plants - Output,2016,Dublin and Mid-East,Euro Million,150.6,175.52447552447552
1792,Forage Plants - Output,2016,Midland,Euro Million,116.8,136.13053613053614
1793,Forage Plants - Output,2017,State,Euro Million,1170.75415,1348.7951036866361
1794,Forage Plants - Output,2017,Northern and Western,Euro Million,277.1146635,319.25652476958527
1795,Forage Plants - Output,2017,Border,Euro Million,123.1778132,141.90992304147468
1796,Forage Plants - Output,2017,West,Euro Million,153.9368504,177.34660184331798
1797,Forage Plants - Output,2017,Southern,Euro Million,587.4277185,676.7600443548388
1798,Forage Plants - Output,2017,Mid-West,Euro Million,186.7429838,215.14168640552995
1799,Forage Plants - Output,2017,South-East,Euro Million,186.4073204,214.75497741935487
1800,Forage Plants - Output,2017,South-West,Euro Million,214.2774143,246.86338052995396
1801,Forage Plants - Output,2017,Eastern and Midland,Euro Million,306.2117675,352.77853398617515
1802,Forage Plants - Output,2017,Dublin and Mid-East,Euro Million,173.3475464,199.7091548387097
1803,Forage Plants - Output,2017,Midland,Euro Million,132.8642211,153.06937914746547
1804,Forage Plants - Output,2018,State,Euro Million,1339.497049,1527.3626556442418
1805,Forage Plants - Output,2018,Northern and Western,Euro Million,311.7805083,355.50799122006845
1806,Forage Plants - Output,2018,Border,Euro Million,139.1558622,158.67259087799317
1807,Forage Plants - Output,2018,West,Euro Million,172.624646,196.8354002280502
1808,Forage Plants - Output,2018,Southern,Euro Million,680.5397941,775.9860822120867
1809,Forage Plants - Output,2018,Mid-West,Euro Million,225.2055429,256.7908128848347
1810,Forage Plants - Output,2018,South-East,Euro Million,206.9250451,235.94645963511974
1811,Forage Plants - Output,2018,South-West,Euro Million,248.409206,283.24880957810717
1812,Forage Plants - Output,2018,Eastern and Midland,Euro Million,347.1767471,395.8685827822121
1813,Forage Plants - Output,2018,Dublin and Mid-East,Euro Million,192.9573754,220.0198123147092
1814,Forage Plants - Output,2018,Midland,Euro Million,154.2193718,175.84877058152793
1815,Forage Plants - Output,2019,State,Euro Million,1036.793178,1170.195460496614
1816,Forage Plants - Output,2019,Northern and Western,Euro Million,245.9095997,277.55033826185104
1817,Forage Plants - Output,2019,Border,Euro Million,109.364867,123.43664446952597
1818,Forage Plants - Output,2019,West,Euro Million,136.5447327,154.11369379232505
1819,Forage Plants - Output,2019,Southern,Euro Million,535.2113588,604.0760257336343
1820,Forage Plants - Output,2019,Mid-West,Euro Million,178.8470593,201.8589834085779
1821,Forage Plants - Output,2019,South-East,Euro Million,155.5007147,175.50870733634312
1822,Forage Plants - Output,2019,South-West,Euro Million,200.8635848,226.70833498871335
1823,Forage Plants - Output,2019,Eastern and Midland,Euro Million,255.6722199,288.56909695259594
1824,Forage Plants - Output,2019,Dublin and Mid-East,Euro Million,138.381199,156.18645485327315
1825,Forage Plants - Output,2019,Midland,Euro Million,117.291021,132.38264221218964
1826,Forage Plants - Output,2020,State,Euro Million,1137.127841,1274.8069966367711
1827,Forage Plants - Output,2020,Northern and Western,Euro Million,299.0047731,335.2071447309417
1828,Forage Plants - Output,2020,Border,Euro Million,136.3823135,152.8949702914798
1829,Forage Plants - Output,2020,West,Euro Million,162.6224596,182.31217443946187
1830,Forage Plants - Output,2020,Southern,Euro Million,562.7084164,630.839031838565
1831,Forage Plants - Output,2020,Mid-West,Euro Million,181.5840547,203.56956804932733
1832,Forage Plants - Output,2020,South-East,Euro Million,175.6888207,196.96056132286995
1833,Forage Plants - Output,2020,South-West,Euro Million,205.435541,230.3089024663677
1834,Forage Plants - Output,2020,Eastern and Midland,Euro Million,275.4146511,308.7608196188341
1835,Forage Plants - Output,2020,Dublin and Mid-East,Euro Million,153.3605787,171.92889988789236
1836,Forage Plants - Output,2020,Midland,Euro Million,122.0540724,136.83191973094168
1837,Forage Plants - Output,2021,State,Euro Million,1113.168396,1216.5774819672133
1838,Forage Plants - Output,2021,Northern and Western,Euro Million,275.8510323,301.4765380327869
1839,Forage Plants - Output,2021,Border,Euro Million,121.5791425,132.8733797814208
1840,Forage Plants - Output,2021,West,Euro Million,154.2718898,168.60315825136612
1841,Forage Plants - Output,2021,Southern,Euro Million,557.5989984,609.3978124590164
1842,Forage Plants - Output,2021,Mid-West,Euro Million,177.0203634,193.4648780327869
1843,Forage Plants - Output,2021,South-East,Euro Million,184.4249606,201.55733398907105
1844,Forage Plants - Output,2021,South-West,Euro Million,196.1536744,214.37560043715848
1845,Forage Plants - Output,2021,Eastern and Midland,Euro Million,279.718365,305.703131147541
1846,Forage Plants - Output,2021,Dublin and Mid-East,Euro Million,164.0450606,179.28421923497268
1847,Forage Plants - Output,2021,Midland,Euro Million,115.6733044,126.41891191256832
1848,Forage Plants - Output,2022,State,Euro Million,1307.792553,1348.2397453608246
1849,Forage Plants - Output,2022,Northern and Western,Euro Million,343.3182737,353.9363646391752
1850,Forage Plants - Output,2022,Border,Euro Million,166.3377101,171.48217536082473
1851,Forage Plants - Output,2022,West,Euro Million,176.9805636,182.4541892783505
1852,Forage Plants - Output,2022,Southern,Euro Million,641.7928803,661.6421446391752
1853,Forage Plants - Output,2022,Mid-West,Euro Million,182.2256968,187.8615430927835
1854,Forage Plants - Output,2022,South-East,Euro Million,201.150102,207.37123917525773
1855,Forage Plants - Output,2022,South-West,Euro Million,258.4170816,266.4093624742268
1856,Forage Plants - Output,2022,Eastern and Midland,Euro Million,322.6813987,332.6612357731958
1857,Forage Plants - Output,2022,Dublin and Mid-East,Euro Million,193.7621999,199.75484525773194
1858,Forage Plants - Output,2022,Midland,Euro Million,128.9191988,132.9063905154639
1859,Vegetables,2010,State,Euro Million,186.4,226.7639902676399
1860,Vegetables,2010,Northern and Western,Euro Million,85.3,103.7712895377129
1861,Vegetables,2010,Border,Euro Million,74.1,90.14598540145985
1862,Vegetables,2010,West,Euro Million,11.3,13.746958637469588
1863,Vegetables,2010,Southern,Euro Million,34.0,41.36253041362531
1864,Vegetables,2010,Mid-West,Euro Million,8.7,10.583941605839415
1865,Vegetables,2010,South-East,Euro Million,17.0,20.681265206812654
1866,Vegetables,2010,South-West,Euro Million,8.4,10.218978102189782
1867,Vegetables,2010,Eastern and Midland,Euro Million,67.1,81.6301703163017
1868,Vegetables,2010,Dublin and Mid-East,Euro Million,61.6,74.93917274939173
1869,Vegetables,2010,Midland,Euro Million,5.5,6.690997566909976
1870,Vegetables,2011,State,Euro Million,191.0,226.03550295857988
1871,Vegetables,2011,Northern and Western,Euro Million,86.5,102.36686390532545
1872,Vegetables,2011,Border,Euro Million,75.5,89.3491124260355
1873,Vegetables,2011,West,Euro Million,11.0,13.017751479289942
1874,Vegetables,2011,Southern,Euro Million,34.1,40.35502958579882
1875,Vegetables,2011,Mid-West,Euro Million,10.7,12.662721893491124
1876,Vegetables,2011,South-East,Euro Million,15.4,18.22485207100592
1877,Vegetables,2011,South-West,Euro Million,8.0,9.467455621301776
1878,Vegetables,2011,Eastern and Midland,Euro Million,70.4,83.31360946745563
1879,Vegetables,2011,Dublin and Mid-East,Euro Million,64.8,76.68639053254438
1880,Vegetables,2011,Midland,Euro Million,5.6,6.627218934911243
1881,Vegetables,2012,State,Euro Million,195.4,229.6122209165688
1882,Vegetables,2012,Northern and Western,Euro Million,96.4,113.27849588719157
1883,Vegetables,2012,Border,Euro Million,84.4,99.17743830787312
1884,Vegetables,2012,West,Euro Million,12.0,14.10105757931845
1885,Vegetables,2012,Southern,Euro Million,35.2,41.36310223266746
1886,Vegetables,2012,Mid-West,Euro Million,9.8,11.515863689776737
1887,Vegetables,2012,South-East,Euro Million,18.1,21.269095182138667
1888,Vegetables,2012,South-West,Euro Million,7.3,8.578143360752058
1889,Vegetables,2012,Eastern and Midland,Euro Million,63.8,74.97062279670976
1890,Vegetables,2012,Dublin and Mid-East,Euro Million,57.2,67.21504112808462
1891,Vegetables,2012,Midland,Euro Million,6.7,7.873090481786135
1892,Vegetables,2013,State,Euro Million,209.2,244.96487119437938
1893,Vegetables,2013,Northern and Western,Euro Million,104.4,122.24824355971897
1894,Vegetables,2013,Border,Euro Million,91.3,106.9086651053864
1895,Vegetables,2013,West,Euro Million,13.1,15.339578454332552
1896,Vegetables,2013,Southern,Euro Million,35.6,41.686182669789225
1897,Vegetables,2013,Mid-West,Euro Million,10.6,12.412177985948476
1898,Vegetables,2013,South-East,Euro Million,17.2,20.140515222482435
1899,Vegetables,2013,South-West,Euro Million,7.7,9.01639344262295
1900,Vegetables,2013,Eastern and Midland,Euro Million,69.2,81.0304449648712
1901,Vegetables,2013,Dublin and Mid-East,Euro Million,62.2,72.83372365339578
1902,Vegetables,2013,Midland,Euro Million,7.1,8.313817330210773
1903,Vegetables,2014,State,Euro Million,227.1,264.9941656942824
1904,Vegetables,2014,Northern and Western,Euro Million,114.6,133.7222870478413
1905,Vegetables,2014,Border,Euro Million,100.1,116.80280046674446
1906,Vegetables,2014,West,Euro Million,14.5,16.919486581096848
1907,Vegetables,2014,Southern,Euro Million,40.1,46.79113185530922
1908,Vegetables,2014,Mid-West,Euro Million,11.3,13.185530921820304
1909,Vegetables,2014,South-East,Euro Million,21.1,24.620770128354728
1910,Vegetables,2014,South-West,Euro Million,7.6,8.868144690781797
1911,Vegetables,2014,Eastern and Midland,Euro Million,72.4,84.48074679113186
1912,Vegetables,2014,Dublin and Mid-East,Euro Million,65.0,75.84597432905484
1913,Vegetables,2014,Midland,Euro Million,7.4,8.634772462077013
1914,Vegetables,2015,State,Euro Million,236.9,277.07602339181284
1915,Vegetables,2015,Northern and Western,Euro Million,117.5,137.4269005847953
1916,Vegetables,2015,Border,Euro Million,102.6,119.99999999999999
1917,Vegetables,2015,West,Euro Million,14.9,17.42690058479532
1918,Vegetables,2015,Southern,Euro Million,45.6,53.33333333333333
1919,Vegetables,2015,Mid-West,Euro Million,12.4,14.502923976608187
1920,Vegetables,2015,South-East,Euro Million,24.6,28.771929824561404
1921,Vegetables,2015,South-West,Euro Million,8.7,10.175438596491226
1922,Vegetables,2015,Eastern and Midland,Euro Million,73.8,86.3157894736842
1923,Vegetables,2015,Dublin and Mid-East,Euro Million,64.6,75.55555555555554
1924,Vegetables,2015,Midland,Euro Million,9.2,10.760233918128653
1925,Vegetables,2016,State,Euro Million,228.0,265.73426573426576
1926,Vegetables,2016,Northern and Western,Euro Million,106.1,123.65967365967366
1927,Vegetables,2016,Border,Euro Million,91.4,106.52680652680654
1928,Vegetables,2016,West,Euro Million,14.7,17.132867132867133
1929,Vegetables,2016,Southern,Euro Million,43.8,51.04895104895105
1930,Vegetables,2016,Mid-West,Euro Million,10.3,12.004662004662006
1931,Vegetables,2016,South-East,Euro Million,25.4,29.603729603729604
1932,Vegetables,2016,South-West,Euro Million,8.1,9.44055944055944
1933,Vegetables,2016,Eastern and Midland,Euro Million,78.0,90.9090909090909
1934,Vegetables,2016,Dublin and Mid-East,Euro Million,71.3,83.1002331002331
1935,Vegetables,2016,Midland,Euro Million,6.7,7.80885780885781
1936,Vegetables,2017,State,Euro Million,221.5302182,255.2191453917051
1937,Vegetables,2017,Northern and Western,Euro Million,102.8888171,118.53550357142858
1938,Vegetables,2017,Border,Euro Million,88.57076934,102.04005684331798
1939,Vegetables,2017,West,Euro Million,14.31804774,16.495446705069128
1940,Vegetables,2017,Southern,Euro Million,44.67755285,51.471835080645164
1941,Vegetables,2017,Mid-West,Euro Million,10.46637261,12.058032960829495
1942,Vegetables,2017,South-East,Euro Million,24.4190707,28.13256993087558
1943,Vegetables,2017,South-West,Euro Million,9.792109539,11.281232187788019
1944,Vegetables,2017,Eastern and Midland,Euro Million,73.96384822,85.21180670506914
1945,Vegetables,2017,Dublin and Mid-East,Euro Million,65.76977608,75.77163142857144
1946,Vegetables,2017,Midland,Euro Million,8.194072148,9.440175285714286
1947,Vegetables,2018,State,Euro Million,226.2106618,257.93690057012543
1948,Vegetables,2018,Northern and Western,Euro Million,101.2841616,115.48935188141391
1949,Vegetables,2018,Border,Euro Million,87.91206662,100.24180914481187
1950,Vegetables,2018,West,Euro Million,13.37209497,15.247542725199542
1951,Vegetables,2018,Southern,Euro Million,43.62152459,49.73948071835804
1952,Vegetables,2018,Mid-West,Euro Million,11.22180523,12.795673010262258
1953,Vegetables,2018,South-East,Euro Million,24.88666211,28.377037753705814
1954,Vegetables,2018,South-West,Euro Million,7.513057251,8.566769955530217
1955,Vegetables,2018,Eastern and Midland,Euro Million,81.30497561,92.70806797035348
1956,Vegetables,2018,Dublin and Mid-East,Euro Million,72.26537548,82.40065619156215
1957,Vegetables,2018,Midland,Euro Million,9.039600134,10.307411783352338
1958,Vegetables,2019,State,Euro Million,227.350849,256.6036670428894
1959,Vegetables,2019,Northern and Western,Euro Million,102.609594,115.81218284424381
1960,Vegetables,2019,Border,Euro Million,89.40477043,100.9083187697517
1961,Vegetables,2019,West,Euro Million,13.20482355,14.903864051918738
1962,Vegetables,2019,Southern,Euro Million,45.0111729,50.802678216704294
1963,Vegetables,2019,Mid-West,Euro Million,10.8108924,12.201910158013545
1964,Vegetables,2019,South-East,Euro Million,24.18161966,27.293024446952597
1965,Vegetables,2019,South-West,Euro Million,10.01866084,11.30774361173815
1966,Vegetables,2019,Eastern and Midland,Euro Million,79.73008215,89.98880603837472
1967,Vegetables,2019,Dublin and Mid-East,Euro Million,69.98574018,78.9906774040632
1968,Vegetables,2019,Midland,Euro Million,9.74434197,10.998128634311515
1969,Vegetables,2020,State,Euro Million,239.3089733,268.28360235426004
1970,Vegetables,2020,Northern and Western,Euro Million,79.28918811,88.88922433856501
1971,Vegetables,2020,Border,Euro Million,41.86584493,46.934803733183855
1972,Vegetables,2020,West,Euro Million,37.42334318,41.954420605381166
1973,Vegetables,2020,Southern,Euro Million,63.41035901,71.0878464237668
1974,Vegetables,2020,Mid-West,Euro Million,19.24959841,21.580267275784752
1975,Vegetables,2020,South-East,Euro Million,25.98468552,29.130813363228697
1976,Vegetables,2020,South-West,Euro Million,18.17607509,20.376765795964126
1977,Vegetables,2020,Eastern and Midland,Euro Million,96.60942616,108.30653156950672
1978,Vegetables,2020,Dublin and Mid-East,Euro Million,83.72835523,93.86586909192825
